,trade_id,ticker,count,created_time,yes_price,no_price,taker_side
116,77d8af25-e63b-4713-ab4d-5aa00000b16f,PROLLS-23MAR-T100000,8,2023-03-15T16:34:07.453033Z,77,23,yes
117,8e6946c7-73ae-4e3f-80aa-9bc0736e8451,PROLLS-23MAR-T100000,10,2023-03-15T16:17:49.762198Z,70,30,yes
118,d39368fa-ef90-40cc-9764-da20c98f7beb,PROLLS-23MAR-T100000,6,2023-03-15T13:55:14.305747Z,69,31,yes
119,174ef816-5170-4928-b532-2acbe070c4dd,PROLLS-23MAR-T100000,2171,2023-03-14T21:24:32.591863Z,66,34,yes
120,df44b9d5-c7aa-4bdf-b10d-b342ad5a8e8c,PROLLS-23MAR-T100000,50,2023-03-14T13:27:25.813238Z,66,34,yes
121,e2bcf369-8b38-4990-99c1-31e183f962fd,PROLLS-23MAR-T100000,50,2023-03-14T13:27:09.91371Z,66,34,yes
122,3d7e01a8-de49-4f39-a83e-291516e0c974,PROLLS-23MAR-T100000,1,2023-03-14T13:12:11.699381Z,66,34,yes
123,88c2d6dc-a467-4870-9fa9-baf23bead5f6,PROLLS-23MAR-T100000,20,2023-03-14T00:23:52.856788Z,67,33,yes
124,f9e17a1b-abfd-4f67-8964-0c74419b5dab,PROLLS-23MAR-T100000,21,2023-03-13T22:12:15.673091Z,67,33,yes
125,a05a5781-6e9c-4a42-b00c-3558674f9022,PROLLS-23MAR-T100000,141,2023-03-11T16:17:08.387267Z,69,31,yes
126,2f6e1ced-dded-4489-afeb-b52ee298fe73,PROLLS-23MAR-T100000,150,2023-03-11T16:03:35.091728Z,69,31,yes
127,118f85ec-e703-4d6c-9f88-e38071a201c6,PROLLS-23MAR-T100000,5,2023-03-10T22:02:12.032166Z,71,29,no
128,061f376f-7665-4e1a-80e4-a573f27338ab,PROLLS-23MAR-T100000,1,2023-03-10T21:00:24.742438Z,60,40,no
129,4927cf0d-6b13-4b86-8953-a2d044877c18,PROLLS-23MAR-T100000,200,2023-03-10T16:05:22.753697Z,9,91,yes
130,203d0345-4e06-4e89-bc0f-bdafb4461eea,PROLLS-23MAR-T100000,200,2023-03-10T16:05:22.753697Z,8,92,yes
131,a938f60d-6b0d-48b1-bf8a-eee84ffa6eca,PROLLS-23MAR-T100000,200,2023-03-10T16:04:56.41246Z,8,92,yes
132,a8d3947e-3100-4dee-9943-6f1540c6aa92,PROLLS-23MAR-T100000,200,2023-03-10T16:04:53.511031Z,7,93,yes
133,9a7a9447-5f36-4358-9058-b52845c78cf6,PROLLS-23MAR-T100000,140,2023-03-10T16:04:53.511031Z,6,94,yes
134,589dd5e6-526a-467c-b60e-ac719c1ad90a,PROLLS-23MAR-T100000,200,2023-03-10T16:04:42.827815Z,6,94,yes
135,50dae8b9-c20d-4221-978d-0d2e3308b5e4,PROLLS-23MAR-T100000,200,2023-03-10T16:04:42.827815Z,5,95,yes
136,8017d331-07f9-4a60-a200-eb0989039539,PROLLS-23MAR-T100000,200,2023-03-10T16:04:37.955393Z,6,94,yes
137,2e4b2c91-a014-487e-bce3-5ffc991c28ab,PROLLS-23MAR-T100000,200,2023-03-10T16:04:37.955393Z,5,95,yes
138,6174cc99-1f08-45a3-8d85-190c83edd2db,PROLLS-23MAR-T100000,200,2023-03-10T16:04:21.091635Z,4,96,yes
139,1845085c-7e6d-4414-8ac9-439fb9832981,PROLLS-23MAR-T100000,200,2023-03-10T16:04:21.091635Z,5,95,yes
140,15d0370b-d408-48a4-9ff8-a494c4928dad,PROLLS-23MAR-T100000,65,2023-03-10T16:04:21.091635Z,3,97,yes
141,b246fd68-3bdd-487e-b1d8-b34f35a7825b,PROLLS-23MAR-T100000,135,2023-03-10T16:04:17.618303Z,3,97,no
142,f3d52611-6a04-4c2a-ba7e-25dd0d371731,PROLLS-23MAR-T100000,200,2023-03-10T16:04:06.985445Z,3,97,yes
143,e8643e78-d712-4b2f-8e4b-4f048b3ad5fc,PROLLS-23MAR-T100000,60,2023-03-10T16:04:06.985445Z,2,98,yes
144,f19d9a0d-b1c2-450d-b608-a57c5911815d,PROLLS-23MAR-T100000,5,2023-03-10T16:00:25.808434Z,2,98,yes
145,57648137-6dc6-4194-a157-25b7c5ea5eb3,PROLLS-23MAR-T200000,25,2023-04-07T12:20:42.83241Z,72,28,yes
146,500fa54d-2453-4c87-83ea-8c89dfa9bfb6,PROLLS-23MAR-T200000,25,2023-04-07T12:17:55.193537Z,72,28,yes
147,df07dd6d-b5b7-40ef-ae07-ec038b95d7c6,PROLLS-23MAR-T200000,100,2023-04-07T12:14:15.717214Z,72,28,yes
148,8204c59a-ab3a-4f9c-96dc-e63794c49dba,PROLLS-23MAR-T200000,204,2023-04-07T12:09:41.456005Z,72,28,yes
149,ea7b93dd-6fc4-4e37-8ba7-362d295fcacc,PROLLS-23MAR-T200000,25,2023-04-07T12:05:41.908773Z,70,30,yes
150,5c9348bc-2f7a-4fc1-b6ad-c78daa4cd00b,PROLLS-23MAR-T200000,10,2023-04-07T12:05:41.908773Z,69,31,yes
151,463b8048-5baa-4fe6-a0df-c7860f317e0f,PROLLS-23MAR-T200000,89,2023-04-07T12:05:41.908773Z,70,30,yes
152,db52bb90-1537-4b75-8eae-cb51a1101fde,PROLLS-23MAR-T200000,10,2023-04-06T20:46:34.49516Z,70,30,yes
153,e1ad2ddc-97a7-4a19-96cd-b6ce89912414,PROLLS-23MAR-T200000,1,2023-04-06T17:01:57.712175Z,70,30,yes
154,713b4fdd-af61-473c-a2db-e35d2c93befd,PROLLS-23MAR-T200000,102,2023-04-06T13:59:12.608937Z,72,28,yes
155,4bb1c99c-6117-4445-ab8a-7e31d6ea181a,PROLLS-23MAR-T200000,125,2023-04-06T13:58:46.699185Z,72,28,yes
156,0636b140-5c94-4dba-a39f-83d08f772cb0,PROLLS-23MAR-T200000,25,2023-04-06T13:48:21.726534Z,66,34,yes
157,e423fa64-44e1-4ff1-b5e9-2281cd62150d,PROLLS-23MAR-T200000,147,2023-04-05T22:23:22.835666Z,66,34,yes
158,4d2f886f-081f-40b9-8c09-82d8b9bb4b7e,PROLLS-23MAR-T200000,290,2023-04-05T22:20:36.630358Z,63,37,yes
159,9c936bff-8667-4b5f-95e6-62bd3bb6008b,PROLLS-23MAR-T200000,7,2023-04-05T22:05:35.817879Z,60,40,yes
160,7fcf0142-e8a2-4bf0-9c2a-6b0ceb7a50b6,PROLLS-23MAR-T200000,50,2023-04-05T16:48:16.201453Z,55,45,no
161,6e6ff7b9-b5bc-4506-8a46-7d15d8dcdc68,PROLLS-23MAR-T200000,50,2023-04-05T16:48:02.144237Z,55,45,no
162,e694e59b-cd56-4c13-97f7-8d9883a4782b,PROLLS-23MAR-T200000,800,2023-04-05T16:47:34.140055Z,62,38,yes
163,3605bddd-9517-4431-9ee4-2dbcf3b4f23b,PROLLS-23MAR-T200000,100,2023-04-05T16:47:34.140055Z,60,40,yes
164,24f1a2e0-4fe6-49a4-993e-c08b0252c873,PROLLS-23MAR-T200000,100,2023-04-05T16:47:34.140055Z,60,40,yes
165,4dea72a4-ef14-4fa3-842a-cd554776d785,PROLLS-23MAR-T200000,20,2023-04-05T14:50:19.348841Z,53,47,no
166,aff86634-444b-466e-8d9e-ace205b67904,PROLLS-23MAR-T200000,25,2023-04-05T12:36:21.866345Z,56,44,no
167,f65ca89a-9df1-4ba8-a41b-9ce2c477f7fe,PROLLS-23MAR-T200000,30,2023-04-05T12:32:09.779414Z,57,43,no
168,d64bde1b-8be5-41f7-a588-433e9d4eec0b,PROLLS-23MAR-T200000,100,2023-04-05T12:16:18.308905Z,61,39,no
169,37c77c2e-31c5-4472-a56f-1bff9b0615ff,PROLLS-23MAR-T200000,100,2023-04-05T12:16:18.308905Z,59,41,no
170,30edac67-2fad-4b66-b2be-5386f062548d,PROLLS-23MAR-T200000,10,2023-04-05T12:16:18.308905Z,63,37,no
171,b194e449-87ff-4579-b350-214201184e33,PROLLS-23MAR-T200000,1000,2023-04-04T19:33:55.480263Z,65,35,yes
172,0cf46efc-7657-4422-95d2-05e1f2be681a,PROLLS-23MAR-T200000,200,2023-04-04T19:33:55.480263Z,63,37,yes
173,11b627ed-c2ce-425f-9dec-80b368a749e8,PROLLS-23MAR-T200000,250,2023-04-04T12:13:06.650366Z,63,37,yes
174,865b560c-a8e0-4b50-a807-aad057af7211,PROLLS-23MAR-T200000,5,2023-04-03T19:10:28.967356Z,54,46,no
175,a6472e45-b4ea-48ff-bfca-7f47ebad5e20,PROLLS-23MAR-T200000,250,2023-04-03T17:31:22.325764Z,60,40,yes
176,a417101f-d357-4879-bedb-16c2ac8e8149,PROLLS-23MAR-T200000,150,2023-04-03T17:31:22.325764Z,58,42,yes
177,46ca5125-3ab0-4a6c-9326-7f4949ed0977,PROLLS-23MAR-T200000,150,2023-03-31T16:46:29.953331Z,48,52,yes
178,0b49a1fb-9065-4f24-8d55-91a17f509551,PROLLS-23MAR-T200000,25,2023-03-31T16:46:29.953331Z,47,53,yes
179,e1408bda-8fb8-4ad8-a05d-790b9ad32aff,PROLLS-23MAR-T200000,25,2023-03-30T14:46:30.197746Z,41,59,yes
180,d671d0a5-04c4-4622-a540-899bda4851d1,PROLLS-23MAR-T200000,5,2023-03-30T13:44:56.764521Z,41,59,yes
181,effed0d7-f95e-4c68-8e5d-0c3c38f416c1,PROLLS-23MAR-T200000,100,2023-03-29T19:28:51.677456Z,43,57,yes
182,87f07019-b31a-40d2-9a7c-c571fc83e3e9,PROLLS-23MAR-T200000,150,2023-03-29T19:28:51.677456Z,40,60,yes
183,a26b28ec-a23e-4a0e-a122-4475b28bcc67,PROLLS-23MAR-T200000,14,2023-03-27T23:02:48.015729Z,34,66,no
184,301a0348-00c4-470b-ad99-fc0da74b774a,PROLLS-23MAR-T200000,20,2023-03-27T22:12:22.356628Z,39,61,yes
185,b7bf6a08-d855-46d1-9b68-a659fb5a978f,PROLLS-23MAR-T200000,50,2023-03-27T18:52:31.030281Z,39,61,yes
186,59b93d5c-435f-48bb-9941-400552ec4a16,PROLLS-23MAR-T200000,100,2023-03-27T18:17:28.487435Z,34,66,no
187,4a95dd02-0dd9-49b4-8abb-5d3aef33cc9b,PROLLS-23MAR-T200000,5,2023-03-27T18:17:28.487435Z,32,68,no
188,778cd3c8-c2d3-4def-a17a-b1a5fcfd55eb,PROLLS-23MAR-T200000,165,2023-03-27T18:13:59.934137Z,34,66,no
189,66fb745b-6a7b-4ad5-a227-47d5bf9d9060,PROLLS-23MAR-T200000,250,2023-03-27T18:13:18.022558Z,35,65,no
190,58f3ae2d-4f87-4683-a28f-e5af5ef2560f,PROLLS-23MAR-T200000,250,2023-03-27T18:13:03.270383Z,36,64,no
191,57db2936-d338-4adc-bc44-00dd6bdcd525,PROLLS-23MAR-T200000,25,2023-03-27T18:13:03.270383Z,36,64,no
192,3659bd11-c0a4-456a-af2b-232fa26a9eb5,PROLLS-23MAR-T200000,200,2023-03-27T15:56:14.144896Z,37,63,no
193,4c8d958a-264d-4a7a-ada3-b0128a6c0051,PROLLS-23MAR-T200000,132,2023-03-26T21:27:48.062112Z,38,62,yes
194,f64ff89f-b0cc-48be-ac82-152490da844f,PROLLS-23MAR-T200000,20,2023-03-26T12:26:05.092851Z,38,62,yes
195,d5baa47d-b25e-4dc0-8691-cb16b79b4c14,PROLLS-23MAR-T200000,50,2023-03-25T23:14:37.907782Z,38,62,yes
